label,text
0,Its too late:)but its k.wish you the same.
0,Oooh I got plenty of those!
1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
0,"I'm in a meeting, call me later at"
0,"That way transport is less problematic than on sat night. By the way, if u want to ask  n  to join my bday, feel free. But need to know definite nos as booking on fri. "
0,Dear umma she called me now :-)
0,Whos this am in class:-)
0,Right it wasnt you who phoned it was someone with a number like yours!
0,Ok no prob... I'll come after lunch then...
0,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
0,Aah bless! How's your arm?
0,Aiyo a bit pai seh Ã¼ noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...
0,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola
0,All e best 4 ur driving tmr :-)
0,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
0,They did't play one day last year know even though they have very good team.. Like india.
0,Shhhhh nobody is supposed to know!
0,Guess he wants alone time. We could just show up and watch when they do..
1,Congratulations YOU'VE Won. You're a Winner in our August Â£1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
0,So do you have samus shoulders yet
1,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"
0,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please "
0, &lt;#&gt;  in mca. But not conform.
0,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
0,"Geeee ... I miss you already, you know ? Your all I can think about. Fuck, I can't wait till next year when we will be together ... *loving kiss*"
0,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
0,Ugh just got outta class
0,Gokila is talking with you aha:)
1,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. Â£1.50 increments. Help08718728876"
0,It is a good thing I'm now getting the connection to bw
0,"Dear, take care. I am just reaching home.love u a lot."
1,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552. 2End send STOP 8552 SAM xxx
0,Just curious because my cuz asked what I was up to
0,Nvm take ur time.
0,Don't fret. I'll buy the ovulation test strips and send them to you. You wont get them til like march. Can you send me your postal address.u'll be alright.Okay.
0,"I'm in a meeting, call me later at"
0,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola."
0,Gibbs unsold.mike hussey
0,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."
0,I am not having her number sir
1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
0,Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
0,"That's good, because I need drugs"
0,Lol u still feeling sick?
0,Pls come quick cant bare this.
0,Congrats kano..whr s the treat maga?
0,So i'm doing a list of buyers.
1,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
0,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...
0,Hey what's up charles sorry about the late reply.
0,"I'm back &amp; we're packing the car now, I'll let you know if there's room"
0,Who u talking about?
0,Do you think i can move  &lt;#&gt;  in a week
0,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat."
0,I'm not. She lip synced with shangela.
0,Okie...
0,Have you finished work yet? :)
0,Thats cool. How was your day?
0,have * good weekend.
0,Iâm going to try for 2 months ha ha only joking
0,Play w computer? Aiyah i tok 2 u lor?
0,Yoyyooo u know how to change permissions for a drive in mac. My usb flash drive
0,Was actually about to send you a reminder today. Have a wonderful weekend
0,They just talking thats it de. They wont any other.
0,I will see in half an hour
0,"Haha, just what I was thinkin"
0,Tell rob to mack his gf in the theater
0,"you are sweet as well, princess. Please tell me your likes and dislikes in bed..."
0,Now? I'm going out 4 dinner soon..
0,"Best line said in Love: . ""I will wait till the day I can forget u Or The day u realize that u cannot forget me.""... Gn"
0,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...
0,I asked sen to come chennai and search for job.
0,That depends. How would you like to be treated? :)
0,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! "
0,I not free today i haf 2 pick my parents up tonite...
1,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16
1,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout
1,"URGENT! Your mobile No *********** WON a Â£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm"
0,"Sorry, I'll call later  &lt;#&gt; mins"
0,Bring tat cd don forget
0,i can call in  &lt;#&gt;  min if thats ok
1,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
0,Are you this much buzy
0,Shant disturb u anymore... Jia you...
0,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1."
0,Pete can you please ring meive hardly gotany credit
0,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore"
0,Oh oh... Wasted... Den muz chiong on sat n sun liao...
0,Well I'm going to be an aunty!
1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
0,Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
0,No da. . Vijay going to talk in jaya tv
0,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt"
1,18 days to Euro2004 kickoff! U will be kept informed of all the latest news and results daily. Unsubscribe send GET EURO STOP to 83222.
0,"Well, i'm glad you didn't find it totally disagreeable ... Lol"
0,Aiya we discuss later lar... Pick Ã¼ up at 4 is it?
0,O. Well uv causes mutations. Sunscreen is like essential thesedays
0,Lol well don't do it without me. We could have a big sale together.
0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
0,Asking do u knw them or nt? May be ur frnds or classmates?
0,Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?
0,I'm stuck in da middle of da row on da right hand side of da lt... 
0,Just taste fish curry :-P
0,K still are you loving me.
0,Good. No swimsuit allowed :)
0,I will reach before ten morning
0,But if she.s drinkin i'm ok.
0,"If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to"
0,So what u doing today?
0,Yes. Nigh you cant aha.
0,"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN."
0,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)"
0,Ã go home liao? Ask dad to pick me up at 6...
0,Is she replying. Has boye changed his phone number
0,"Babe, I'm back ... Come back to me ..."
0,"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao..."
0,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! 
1,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412
1,YOU ARE CHOSEN TO RECEIVE A Â£350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
0,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?
0,Wat time do u wan 2 meet me later?
0,"(No promises on when though, haven't even gotten dinner yet)"
0,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x"
0,"Oops, I'll let you know when my roommate's done"
0,Can't. I feel nauseous. I'm so pissed. I didn't eat any sweets all week cause today I was planning to pig out. I was dieting all week. And now I'm not hungry :/
1,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674&
0,Hi baby ive just got back from work and i was wanting to see u allday! I hope i didnt piss u off on the phone today. If u are up give me a call xxx
0,what is your account number?
1,"Congrats! 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid your mates, play java games, Dload polyPH music, noline rentl."
0,Hope you are having a good week. Just checking in
0,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
0,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
0,Is it your yahoo boys that bring in the perf? Or legal.
0,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
0,Dear where you. Call me
0,I'm in office now . I will call you  &lt;#&gt;  min:)
0,I'm on da bus going home...
1,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
0,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
0,I cant pick the phone right now. Pls send a message
1,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
0,Jus finished avatar nigro
0,Pls give her the food preferably pap very slowly with loads of sugar. You can take up to an hour to give it. And then some water. Very very slowly.
0,Are you up for the challenge? I know i am :)
0,Thanx but my birthday is over already.
0,I am great princess! What are you thinking about me? :)
1,TBS/PERSOLVO. been chasing us since Sept forÂ£38 definitely not paying now thanks to your information. We will ignore them. Kath. Manchester.
1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's
1,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 Â£3/wk"
0,"Yeah there's barely enough room for the two of us, x has too many fucking shoes. Sorry man, see you later"
0,Really? I crashed out cuddled on my sofa.
0,S.i think he is waste for rr..
0,You want to go? 
0,Pls confirm the time to collect the cheque.
0,For real tho this sucks. I can't even cook my whole electricity is out. And I'm hungry.
0,Please tell me not all of my car keys are in your purse
0,I meant middle left or right?
0,Got it! It looks scrumptious... daddy wants to eat you all night long!
0,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about ""the cave"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."
0,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love"
0,"Yeah that's what I thought, lemme know if anything's goin on later"
0,"Oh fine, I'll be by tonight"
0,I've told him that i've returned it. That should i re order it.
0,Then dun wear jeans lor...
0,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit"
1,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
1,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a Â£1500 Bonus Prize, call 09066364589"
0,Oh k.i think most of wi and nz players unsold.
1,"Auction round 4. The highest bid is now Â£54. Next maximum bid is Â£71. To bid, send BIDS e. g. 10 (to bid Â£10) to 83383. Good luck."
0,Dude we should go sup again
0,Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
0,"I'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? I've cried enough today."
0,No pic. Please re-send.
1,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a Â£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!"
0,I dled 3d its very imp
1,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705
1,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 "
0,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?"
0,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)
0,You are a big chic. Common. Declare
0,Good Morning plz call me sir
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
1,"URGENT! Your mobile No 077xxx WON a Â£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm"
0,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!"
0,At home watching tv lor.
0,Yes see ya not on the dot
0,"Yes, i'm small kid.. And boost is the secret of my energy.."
0,Sry da..jst nw only i came to home..
0,Well. Im computerless. Time to make some oreo truffles
0,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX
0,How much is blackberry bold2 in nigeria.
0,"GOD ASKED, ""What is forgiveness?"" A little child gave lovely reply, ""It is d wonderful fruit that a tree gives when it is being hurt by a stone.. Good night......"
0,I'm coming home 4 dinner.
0,"2 celebrate my bÂday, y else?"
0,"K, jason says he's gonna be around so I'll be up there around  &lt;#&gt;"
0,Lmao but its so fun...
0,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!"
0,Dont show yourself. How far. Put new pictures up on facebook.
0,I just saw ron burgundy captaining a party boat so yeah
0,"Come to mu, we're sorting out our narcotics situation"
0,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched..."
0,"I noe la... U wana pei bf oso rite... K lor, other days den..."
0,Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
1,Congratulations ur awarded either Â£500 of CD gift vouchers & Free entry 2 our Â£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
0,At the funeral home with Audrey and dad
0,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx
0,I'm in class. Did you get my text.
0,i cant talk to you now.i will call when i can.dont keep calling.
0,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed
0,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""...."
1,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY Â£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
0,Where are the garage keys? They aren't on the bookshelf
0,No it will reach by 9 only. She telling she will be there. I dont know
0,Howz pain?hope u r fine..
1,URGENT We are trying to contact you Last weekends draw shows u have won a Â£1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
0,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack"
0,I am on the way to ur home
0,Dont talk to him ever ok its my word.
1,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
0,So i could kiss and feel you next to me...
0,Anything lor... U decide...
0,I'm glad. You are following your dreams.
0,"Tonight? Yeah, I'd be down for that"
0,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit
0,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember."
0,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !"
0,You flippin your shit yet?
0,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C
1,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth Â£33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
1,"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+"
0,Aight what time you want me to come up?
0,What time you think you'll have it? Need to know when I should be near campus
0,"Madam,regret disturbance.might receive a reference check from DLF Premarica.kindly be informed.Rgds,Rakhesh,Kerala."
0,Hey... Very inconvenient for your sis a not huh?
0,"Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife...."
0,Hmm .. Bits and pieces lol ... *sighs* ...
1,"URGENT! Your Mobile No was awarded a Â£2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate"
0,Where wuld I be without my baby? The thought alone mite break me and I donÂt wanna go crazy but everyboy needs his lady xxxxxxxx
0,U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
0,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.
0,"No, its true..k,Do u knw dis no. &lt;#&gt; ?"
0,Yup having my lunch buffet now.. U eat already?
0,Hi:)did you asked to waheeda fathima about leave?
0,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around"
0,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
0,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..
0,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
0,Didn't you get hep b immunisation in nigeria.
0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
0,Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
1,"You can stop further club tones by replying ""STOP MIX"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL, PO Box 1146 MK45 2WT (2/3)"
0,Nothing spl..wat abt u and whr ru?
0,There is a first time for everything :)
0,Oic... Then better quickly go bathe n settle down...
0,DO NOT B LATE LOVE MUM
0,I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
0,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time"
0,"Aight I've been set free, think you could text me blake's address? It occurs to me I'm not quite as sure what I'm doing as I thought I was"
0,Just sleeping..and surfing
0,Sounds great! Are you home now?
0,"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? "
0,Might ax well im there.
0,"Aight, call me once you're close"
0,Have you heard from this week?
0,Wat's da model num of ur phone?
0,"Cool, text me when you're parked"
0,I will see in half an hour
0,Wishing you a wonderful week.
0,Yes watching footie but worried we're going to blow it - Phil Neville?
0,The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
0,Ok...
0,"Sorry, it's a lot of friend-of-a-friend stuff, I'm just now about to talk to the actual guy who wants to buy"
0,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
1,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx CallsÂ£1/minmoremobsEMSPOBox45PO139WA
0,"Sir, I need AXIS BANK account no and bank address."
0,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
0,"When I was born, GOD said, ""Oh No! Another IDIOT"". When you were born, GOD said, ""OH No! COMPETITION"". Who knew, one day these two will become FREINDS FOREVER!"
0,Sent me de webadres for geting salary slip
0,"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night...."
0,Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
0,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
0,K:)k.are you in college?
0,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.
0,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.
0,I cant pick the phone right now. Pls send a message
0,I hope you know I'm still mad at you.
0,Yup ok thanx...
0,Ok... Ur typical reply...
0,"Almost there, see u in a sec"
0,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
0,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear."
0,By monday next week. Give me the full gist
0,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL"
1,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
0,When are you guys leaving?
0,&lt;#&gt;  w jetton ave if you forgot
0,It's ok lar. U sleep early too... Nite...
0,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
0,I doubt you could handle 5 times per night in any case...
0,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
0,K do I need a login or anything
0,"Nothing, i got msg frm tht unknown no.."
0,"Probably not, I'm almost out of gas and I get some cash tomorrow"
0,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.
0,"Cool, want me to go to kappa or should I meet you outside mu"
0,No messages on her phone. I'm holding it now
0,He says hi and to get your ass back to south tampa (preferably at a kegger)
0,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.
0,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?
0,So u wan 2 come for our dinner tonight a not?
0,How much you got for cleaning
0,Meeting u is my work. . . Tel me when shall i do my work tomorrow
0,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
0,You still at the game?
0,"Mostly sports type..lyk footbl,crckt.."
0,Pls help me tell Ashley that i cant find her number oh
0,Was doing my test earlier. I appreciate you. Will call you tomorrow.
0,Tell me whos this pls:-)
0,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.
0,Neva mind it's ok..
0,You'll never believe this but i have actually got off at taunton. Wow
1,"Had your mobile 10 mths? Update to the latest Camera/Video phones for FREE. KEEP UR SAME NUMBER, Get extra free mins/texts. Text YES for a call"
1,"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop"
0,"Motivate Behind every darkness, there is a shining light waiting for you to find it... Behind every best friend, there is always trust and love... BSLVYL"
1,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070
0,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-"
0,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.
0,Pls go ahead with watts. I just wanted to be sure. Do have a great weekend. Abiola
1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX Â£1.50
0,Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?
0,See? I thought it all through
0,U can call me now...
0,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
1,Marvel Mobile Play the official Ultimate Spider-man game (Â£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
0,Feel like trying kadeem again? :V
0,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.
0,Must come later.. I normally bathe him in da afternoon mah..
0,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
0,Hi where you. You in home or calicut?
0,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation."
0,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
0,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
0,I cant pick the phone right now. Pls send a message
0,I have printed it oh. So  &lt;#&gt;  come upstairs
0,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
0,Okie... Thanx...
0,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel"
0,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
0,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.
0,Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit... 
0,Wow v v impressed. Have funs shopping!
0,Yo you around? A friend of mine's lookin to pick up later tonight
0,I fetch yun or u fetch?
0,Was playng 9 doors game and gt racing on phone lol
0,I dont thnk its a wrong calling between us
0,All e best 4 ur exam later.
0,Hey what how about your project. Started aha da.
0,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
0,Can i meet Ã¼ at 5.. As 4 where depends on where Ã¼ wan 2 in lor..
0,"Sorry, I'll call later"
0,Yeah we do totes. When u wanna?
0,X2  &lt;#&gt; . Are you going to get that
1,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
0,"Sorry, I'll call later"
0,Yar i wanted 2 scold u yest but late already... I where got zhong se qing you? If u ask me b4 he ask me then i'll go out w u all lor. N u still can act so real.
0,Lol ok your forgiven :)
0,He's in lag. That's just the sad part but we keep in touch thanks to skype
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
0,Ok lor but not too early. Me still having project meeting now.
0,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
0,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx
0,Detroit. The home of snow. Enjoy it.
0,Ok...
0,Bring it if you got it
0,I wil be there with in  &lt;#&gt;  minutes. Got any space
0,Update your face book status frequently :)
